	e100	e101	e102	e103	e104	e105	e106	e107	e108	e109	e110	e111	e112	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97	e98	e99
e71	0.9165009940357853	0.9301435406698565	0.9107142857142857	0.9434194341943419	0.9501226492232215	0.9296325254104769	0.9482029598308668	0.9512619669277633	0.9580357142857143	0.9637305699481865	0.9392523364485982	0.9536256323777403	0.947502116850127	0.7047451669595782	0.8004032258064516	0.6950354609929078	0.6843003412969283	0.6885758998435054	0.7254509018036072	0.6121673003802282	0.0	0.5882352941176471	0.6906584992343032	0.6044362292051756	0.6530973451327433	0.6956521739130435	0.6595135908440629	0.7450980392156863	0.7321668909825033	0.7228915662650602	0.8224852071005917	0.7358490566037735	0.782258064516129	0.7952468007312614	0.7317487266553481	0.7495826377295493	0.7117750439367311	0.7914230019493177	0.7455357142857143	0.7035775127768313	0.7676470588235295	0.8843373493975903	0.7154088050314465	0.779969650986343	0.7223926380368099	0.7195301027900147	0.7503949447077409	0.9165029469548134	0.9300291545189504
e72	0.925498426023085	0.9352226720647774	0.9231527093596059	0.9298245614035088	0.9518072289156626	0.9328419328419328	0.9490950226244343	0.955045871559633	0.9603399433427762	0.9690909090909091	0.9471974004874086	0.9647577092511013	0.9565602836879432	0.6686507936507936	0.7494089834515366	0.6841294298921418	0.7064220183486238	0.7197346600331676	0.7133182844243793	0.6639839034205232	0.5882352941176471	0.0	0.7170731707317073	0.6329365079365079	0.655705996131528	0.6949152542372882	0.7019374068554396	0.7301136363636364	0.7696629213483146	0.7527675276752768	0.8338658146964856	0.7578347578347578	0.7975567190226877	0.7697095435684648	0.7435424354243543	0.7693693693693694	0.7462406015037594	0.7380410022779044	0.7666666666666667	0.7294332723948812	0.7687400318979266	0.8816901408450705	0.7271186440677966	0.7533783783783784	0.7364085667215815	0.7386541471048513	0.7649063032367973	0.9175365344467641	0.9285714285714286
e73	0.8806706114398422	0.8923809523809524	0.8652214891611687	0.9082125603864735	0.9316720257234726	0.9173047473200613	0.9568706118355065	0.927038626609442	0.9551724137931035	0.966804979253112	0.9259541984732824	0.959546925566343	0.9528455284552846	0.6857142857142857	0.8170055452865065	0.6816939890710383	0.6710097719869706	0.7367668097281831	0.8031634446397188	0.6010830324909747	0.6906584992343032	0.7170731707317073	0.0	0.6254295532646048	0.654424040066778	0.6254980079681275	0.7163398692810458	0.739021329987453	0.736235595390525	0.7910906298003072	0.7372372372372372	0.7493638676844784	0.8489208633093526	0.7561837455830389	0.7739938080495357	0.791476407914764	0.7993827160493827	0.853448275862069	0.7093023255813954	0.7916041979010495	0.8051420838971584	0.9028077753779697	0.7703281027104137	0.8401639344262295	0.7031019202363368	0.7281553398058253	0.7177914110429447	0.8832684824902723	0.8775710088148874
e74	0.9196242171189979	0.9251769464105156	0.9014925373134328	0.9251336898395722	0.9531516183986372	0.9368932038834952	0.9601769911504425	0.9526411657559198	0.9578256794751641	0.9675383228133454	0.9493569131832797	0.9614711033274956	0.954225352112676	0.6859344894026975	0.7946428571428571	0.6953242835595776	0.6566604127579737	0.7079207920792079	0.7585470085470085	0.6082474226804123	0.6044362292051756	0.6329365079365079	0.6254295532646048	0.0	0.6183953033268101	0.6830985915492958	0.6875	0.7253521126760564	0.7400568181818182	0.7576853526220615	0.7832512315270936	0.7403708987161198	0.8013698630136986	0.7390396659707724	0.7279411764705882	0.7584973166368515	0.7397769516728625	0.8229166666666666	0.7351524879614767	0.7302158273381295	0.799079754601227	0.8698060941828255	0.7236180904522613	0.8204724409448819	0.7011686143572621	0.7313664596273292	0.7482993197278912	0.9151138716356108	0.9183040330920372
e75	0.9144942648592284	0.9158215010141988	0.9085545722713865	0.9185580774365821	0.9426369863013698	0.9337641357027464	0.9558498896247241	0.9471766848816029	0.966728280961183	0.9732381801962533	0.950439648281375	0.9634782608695652	0.9553805774278216	0.7164179104477612	0.7947019867549668	0.6842900302114804	0.7153024911032029	0.7535545023696683	0.7693920335429769	0.6514851485148515	0.6530973451327433	0.655705996131528	0.654424040066778	0.6183953033268101	0.0	0.694868238557559	0.7332382310984308	0.7311977715877437	0.7527932960893855	0.7602862254025045	0.8217665615141956	0.7652777777777777	0.8272425249169435	0.7775551102204409	0.7580071174377224	0.7847222222222222	0.7608695652173914	0.8323108384458078	0.7746913580246914	0.7552447552447552	0.802731411229135	0.893048128342246	0.7848101265822784	0.8508371385083714	0.7614533965244866	0.7642642642642643	0.7735537190082644	0.9122807017543859	0.919917864476386
e76	0.8820422535211268	0.8877463581833762	0.870042194092827	0.9165797705943691	0.9195571955719557	0.9037508846426043	0.9461883408071748	0.9171227521501173	0.9451840250587314	0.9569160997732427	0.9224318658280922	0.952837140751658	0.9474852071005917	0.6824712643678161	0.8257575757575758	0.6267166042446941	0.680998613037448	0.7385377942998761	0.8035190615835777	0.7146892655367232	0.6956521739130435	0.6949152542372882	0.6254980079681275	0.6830985915492958	0.694868238557559	0.0	0.6294478527607362	0.6651053864168618	0.7491638795986622	0.8010403120936281	0.7614213197969543	0.7395715896279594	0.8370646766169154	0.7979942693409742	0.7721854304635761	0.8012903225806451	0.7923280423280423	0.8489208633093526	0.7083333333333334	0.7634691195795007	0.7966903073286052	0.9138513513513513	0.7347715736040609	0.8173076923076923	0.7209595959595959	0.7012345679012346	0.7373211963589077	0.8843478260869565	0.8841463414634146
e77	0.9045904590459046	0.910761154855643	0.8942390369733448	0.9397849462365592	0.9187739463601533	0.8975681650700074	0.9314285714285714	0.9240710823909531	0.9270315091210614	0.9375500400320256	0.923355025307303	0.9329173166926678	0.9238020424194815	0.6889226100151745	0.8260162601626017	0.6796973518284993	0.6832844574780058	0.6834924965893588	0.7811501597444089	0.7073906485671192	0.6595135908440629	0.7019374068554396	0.7163398692810458	0.6875	0.7332382310984308	0.6294478527607362	0.0	0.6997607655502392	0.7042424242424242	0.7673758865248227	0.8105670103092784	0.6916461916461917	0.778393351800554	0.8072837632776935	0.7369942196531792	0.7431850789096126	0.7183308494783904	0.8328125	0.7032085561497327	0.6979472140762464	0.7596401028277635	0.9114391143911439	0.6888888888888889	0.7350543478260869	0.6920980926430518	0.6785714285714286	0.7285318559556787	0.9066666666666666	0.9151943462897526
e78	0.8868940754039497	0.8828193832599119	0.8705780845556514	0.8912087912087913	0.8610007942811755	0.8527190332326284	0.922859830667921	0.8594276094276094	0.9213759213759214	0.9319620253164557	0.8733233979135618	0.9191919191919192	0.908307210031348	0.7126269956458636	0.8155802861685215	0.6674968866749689	0.7503392130257802	0.7556675062972292	0.8162650602409639	0.75	0.7450980392156863	0.7301136363636364	0.739021329987453	0.7253521126760564	0.7311977715877437	0.6651053864168618	0.6997607655502392	0.0	0.7419354838709677	0.7978436657681941	0.850546780072904	0.7829977628635347	0.8427109974424553	0.8258345428156749	0.8243774574049804	0.8139841688654353	0.8115746971736204	0.8262195121951219	0.7875457875457875	0.7901726427622842	0.7540983606557377	0.9283216783216783	0.7867001254705144	0.8193069306930693	0.7923832923832924	0.7818831942789034	0.7826649417852523	0.8588342440801457	0.8770197486535009
e79	0.9118432769367765	0.9158716392020815	0.9012765957446809	0.9401069518716577	0.8815165876777251	0.8722764838467317	0.9173871277617676	0.8995884773662551	0.9093198992443325	0.9214574898785425	0.8724528301886793	0.8882591093117409	0.892914653784219	0.8063186813186813	0.8658346333853354	0.7565011820330969	0.7191489361702128	0.6527777777777778	0.7731629392971247	0.7738264580369844	0.7321668909825033	0.7696629213483146	0.736235595390525	0.7400568181818182	0.7527932960893855	0.7491638795986622	0.7042424242424242	0.7419354838709677	0.0	0.7222222222222222	0.7916666666666666	0.6641697877652933	0.7471751412429378	0.8087349397590361	0.7297687861271677	0.7609001406469761	0.7279411764705882	0.8501529051987767	0.7034574468085106	0.7132564841498559	0.7595907928388747	0.9221014492753623	0.7312834224598931	0.7602649006622516	0.7235449735449735	0.694408322496749	0.7321428571428571	0.9118942731277533	0.9203152364273205
e80	0.9162248144220573	0.9230769230769231	0.9144278606965174	0.9310810810810811	0.9379912663755459	0.9265676567656765	0.9344827586206896	0.9472222222222222	0.9422521655437921	0.9469767441860465	0.9358552631578947	0.940379403794038	0.9337568058076225	0.7945945945945946	0.8314855875831486	0.7863247863247863	0.7688266199649737	0.7335526315789473	0.734966592427617	0.7509433962264151	0.7228915662650602	0.7527675276752768	0.7910906298003072	0.7576853526220615	0.7602862254025045	0.8010403120936281	0.7673758865248227	0.7978436657681941	0.7222222222222222	0.0	0.8481012658227848	0.7571428571428571	0.7486338797814208	0.7938775510204081	0.7236842105263158	0.7199248120300752	0.7137330754352031	0.7814569536423841	0.7909516380655226	0.74	0.80248833592535	0.884180790960452	0.7495826377295493	0.7671691792294807	0.7581168831168831	0.7687595712098009	0.7787162162162162	0.9196242171189979	0.9273104880581516
e81	0.8697478991596639	0.8571428571428571	0.855	0.9235668789808917	0.9407839866555463	0.9372549019607843	0.9651898734177216	0.9327956989247311	0.9640610961365679	0.9650959860383944	0.9293089753772835	0.9575191163976211	0.9486740804106074	0.8009950248756219	0.8975332068311196	0.7952127659574468	0.7528830313014827	0.7917888563049853	0.8587155963302753	0.7986577181208053	0.8224852071005917	0.8338658146964856	0.7372372372372372	0.7832512315270936	0.8217665615141956	0.7614213197969543	0.8105670103092784	0.850546780072904	0.7916666666666666	0.8481012658227848	0.0	0.7513513513513513	0.8293838862559242	0.7377690802348337	0.765993265993266	0.7851239669421488	0.8213114754098361	0.9041591320072333	0.7226502311248074	0.829153605015674	0.8394366197183099	0.9101941747572816	0.7942942942942943	0.861671469740634	0.6790322580645162	0.7136431784107946	0.7467741935483871	0.8876404494382022	0.8805355303810505
