	e100	e101	e102	e103	e104	e105	e106	e107	e108	e109	e110	e111	e112	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97	e98	e99
e71	0.6151598939919054	0.6108600671994655	0.6137607739640099	0.6441544597459422	0.6988618665405766	0.6984231177390476	0.7333165266785959	0.6904740045016153	0.7394831671184269	0.7442056674447687	0.6920881969388077	0.7319345650961939	0.7256696338714074	0.4738860346555589	0.5783007902631414	0.3863400235870743	0.38388044181812486	0.4263078885178802	0.4272837434410953	0.37867244909881886	0.0	0.4169884382980264	0.4472570390108906	0.3840307783170559	0.37300788962382475	0.4490492287991125	0.38443476123207493	0.5083147556544697	0.4629285553248719	0.41997263208340574	0.5212191831910984	0.4529472969957688	0.472811647654107	0.5516769867032937	0.4337813458041823	0.442977059292552	0.4042007637328736	0.516775374822162	0.4399546314895732	0.39571078142921706	0.5201005533017882	0.710156778612193	0.3664038452756435	0.47650302714596693	0.42808667869965844	0.4205168134751548	0.44171268918241374	0.6013716046515761	0.6037111800931498
e72	0.6509009074543837	0.6605750010008343	0.6503364797344294	0.6375387502336087	0.7400796228457349	0.7238423489592561	0.7625196006115986	0.7337268260732639	0.7685242099957152	0.7735436114816839	0.7406237596713922	0.775936238664257	0.7633362371917185	0.4308064195718104	0.5228175180338921	0.46290966247053883	0.4335232425267708	0.47553514793904766	0.39092173655526896	0.43840102077060555	0.4169884382980264	0.0	0.45395675606034924	0.3929811987827664	0.3742563147889066	0.4832284396097374	0.4916619541532992	0.4964129542218799	0.5207953180930007	0.4798329463625979	0.5288381665532752	0.5175320792091905	0.5308278607045478	0.517766818346729	0.4755563940561202	0.5068220070808155	0.46124144802354555	0.5192521775588367	0.49381626717321525	0.4689048719591208	0.5089921241791406	0.6765756963206372	0.4515783082758482	0.5177788844759749	0.46727326185031304	0.518488030685213	0.4847292812709832	0.6504562495177518	0.6569833107610987
e73	0.6257829902829499	0.5998750508737264	0.5884641809133435	0.6138787183465862	0.71862827398428	0.703332040307006	0.7620017974052005	0.7007907629839962	0.7611484494706398	0.7652414109026697	0.7083394298334927	0.7564674303249982	0.7517988959759407	0.3968694979466179	0.5562019409737925	0.4422882939243528	0.4085722074403208	0.48554489873083845	0.5338606872812297	0.3412540006936251	0.4472570390108906	0.45395675606034924	0.0	0.38050947020217846	0.3816931655869624	0.38587905033455977	0.4821272442381801	0.48885630131632307	0.4894479933007103	0.5322975930406436	0.4314910108892273	0.5222091112235419	0.5494314638650869	0.5116990682504542	0.5096555677581844	0.5404076702796281	0.5134248439706491	0.6046563745635957	0.4519232950571291	0.5128850351651116	0.5252002713200095	0.7146065470255722	0.47916741374761396	0.5536456990178792	0.4241564017032369	0.48051084006573336	0.4528342166975442	0.5845796794031086	0.5889132226341597
e74	0.6486745278367272	0.6281430611400193	0.6321368316229976	0.644862543870765	0.7325736185116415	0.7241541537711241	0.7625875588176261	0.7204997796748795	0.7625316084167648	0.7694102336709072	0.7344436137999143	0.7647129461112324	0.7602767738000105	0.44263818166565694	0.5502392570358816	0.45106086996036027	0.4142258711519886	0.471764631964744	0.48065545287430056	0.3420329657185828	0.3840307783170559	0.3929811987827664	0.38050947020217846	0.0	0.3382356738102	0.46090750578966677	0.4620581473315262	0.5130825475852383	0.4914571822944976	0.4792792398591763	0.466296249389888	0.4892682321070317	0.5150204003890703	0.48910487614791937	0.44850400782758276	0.4993648021514353	0.4532241174275271	0.5420315208206665	0.4742124071237459	0.4455281305370128	0.5268056587169869	0.6672393902390361	0.44292125414317435	0.5529803377896015	0.4234970501373794	0.4940517357885047	0.4546464670096271	0.6373738085181414	0.637662415931504
e75	0.6312291902852979	0.6106219035265129	0.6042723381243346	0.6102913932015418	0.7151546414213764	0.7123647307751918	0.7681089702823086	0.7035605943582045	0.7672675443740828	0.7750738960255275	0.719617239219841	0.7640503337447897	0.7521386462799193	0.43144648529460866	0.537528110751961	0.3863519296929268	0.40680819013433134	0.4602031585906536	0.4581803809330565	0.36806153666559743	0.37300788962382475	0.3742563147889066	0.3816931655869624	0.3382356738102	0.0	0.4249210913684868	0.47792201868463985	0.4666721256228313	0.4816854903002011	0.46867839397111327	0.48716086507183276	0.5060635820277816	0.5472205736649085	0.502743359490922	0.4802069674881346	0.5058324357075484	0.4842193025156098	0.5368598103921363	0.4896188583517808	0.4887436231076855	0.4922092730462646	0.6864006704231314	0.45396755088759044	0.5519362589447728	0.43479101203147946	0.4721161858950355	0.4452435330089647	0.6106136094645218	0.6097211516814107
e76	0.5965744191060305	0.5865027854051862	0.5557135984466657	0.6199868850152968	0.6766841957034406	0.6628571650268804	0.7358783014543924	0.6622180747724651	0.7463169479863897	0.7420699078137079	0.673221218206351	0.742830205626128	0.7222180897223957	0.4616727963131786	0.6141933370990181	0.36095247673104675	0.4371448758019422	0.4666979586393966	0.5515299588560658	0.48895684496282793	0.4490492287991125	0.4832284396097374	0.38587905033455977	0.46090750578966677	0.4249210913684868	0.0	0.39712276741975355	0.44377089234508454	0.4696694674693025	0.518323003721312	0.4837215499950536	0.488252315670152	0.5534005401539932	0.5779762622222079	0.5121274290518598	0.5302286456569701	0.5111945191517346	0.6404130487997997	0.4417208098100241	0.49054708495642013	0.5337930912692977	0.7583455087998023	0.4463361045228177	0.5405551262186984	0.4279804660675382	0.4388654073058606	0.48224573552930616	0.5501770518389459	0.5651323508777
e77	0.601019803738685	0.6060217523084601	0.5785160585135116	0.6541204775026376	0.6352636758678684	0.648450963458172	0.6955003813572742	0.6405072757752446	0.6922955459386362	0.6835462002172912	0.6386694373570126	0.6785235482103201	0.6711273943370757	0.5157533291610142	0.6241307792565158	0.4015382042219058	0.43059226689619334	0.41844107918850704	0.50817439012143	0.4824956332029699	0.38443476123207493	0.4916619541532992	0.4821272442381801	0.4620581473315262	0.47792201868463985	0.39712276741975355	0.0	0.4702852431263505	0.4069714180096841	0.45739889677489914	0.5051686487201776	0.39830489195182606	0.43103608809477195	0.5879086018758894	0.467067594685562	0.4566010965329839	0.42324215913116936	0.6026608427803228	0.3983165840558734	0.3869288538913279	0.5246986988516135	0.7632422768822142	0.3916640329860494	0.44147505402691445	0.4179985647069371	0.3972392442493278	0.470551288666483	0.5733011589632706	0.5838364846051664
e78	0.5929442416475011	0.5675922949526606	0.563138948455818	0.5995481504730991	0.5874169001612566	0.5785656335263488	0.6741527916951302	0.56947119558083	0.6645872182914786	0.6682031844255931	0.5905696904144592	0.6644592851496032	0.6571373338962953	0.5302557902259293	0.6319220231749293	0.42884610982456917	0.5031287845887097	0.469363781036457	0.5593660815492543	0.5220510345932827	0.5083147556544697	0.4964129542218799	0.48885630131632307	0.5130825475852383	0.4666721256228313	0.44377089234508454	0.4702852431263505	0.0	0.4581094459853104	0.5215782181364418	0.5539027240403281	0.499024984975813	0.5585467700377852	0.5669070019418416	0.5551050210464165	0.5538537526512846	0.5475461064736932	0.6258301025811325	0.5122595243716627	0.5392321608451591	0.5031230434966476	0.7772777615891335	0.5160351906980519	0.5226687447022949	0.5364705262381176	0.5309061737848673	0.5087374192212739	0.5322983471792804	0.5686759516843742
e79	0.6062695596612875	0.6180485422532171	0.5859322191278169	0.646146033142304	0.6036271066142572	0.5890448281036307	0.6532276857077823	0.5986492512035743	0.6469496283684436	0.6560576265286645	0.5767485861463716	0.6202920556727985	0.6290254328959056	0.5779857431418218	0.6521801440986552	0.47440056756166626	0.46233217487349154	0.4119220043308809	0.5392324016720362	0.5247681363102239	0.4629285553248719	0.5207953180930007	0.4894479933007103	0.4914571822944976	0.4816854903002011	0.4696694674693025	0.4069714180096841	0.4581094459853104	0.0	0.4755562602171124	0.5010251464960778	0.40014909828932915	0.42241067542879235	0.5514445279444852	0.4599095515133201	0.47955843741884346	0.4382200150651224	0.6247437225821529	0.4205692811546321	0.4506791153741231	0.47950744565784476	0.7687762762380557	0.4442759178878351	0.4377377702926658	0.437670345446356	0.45042964860589485	0.460690836255109	0.571527557161155	0.5898770066047222
e80	0.6128015325445862	0.6117435009558579	0.5946748544654177	0.6344834608505091	0.6795465262750315	0.674777202510334	0.7047429745647799	0.6795900019179058	0.715759750387745	0.7068550757811973	0.684629298930458	0.7053841538901728	0.7045851644862382	0.5417092373103038	0.5875665271794641	0.494824682150824	0.4527198674754977	0.46440378168080343	0.44505442546435997	0.5090206514225615	0.41997263208340574	0.4798329463625979	0.5322975930406436	0.4792792398591763	0.46867839397111327	0.518323003721312	0.45739889677489914	0.5215782181364418	0.4755562602171124	0.0	0.5363627111164752	0.4528817395246418	0.4509306734184338	0.515726612846408	0.42380292590202545	0.41609208668915854	0.39457465995261837	0.5191869833701646	0.45921031222607833	0.4330736874533945	0.5107664012790817	0.688494631375778	0.3994586455663236	0.4643376351026974	0.46665827864867243	0.4690238539887815	0.44640450694940154	0.6203194347125118	0.6191257715834784
e81	0.6061049150321761	0.5879086070317667	0.5862573542605284	0.6282603260894626	0.711710353248029	0.7060262905163278	0.7483326922663937	0.6940830418820897	0.7489449243300267	0.7513746723411978	0.6973200600966334	0.7448060821024651	0.7443295347026465	0.501749912333515	0.6178046609795663	0.4948861850661658	0.45858852308958864	0.50792456709306	0.556094309294334	0.4697654330782748	0.5212191831910984	0.5288381665532752	0.4314910108892273	0.466296249389888	0.48716086507183276	0.4837215499950536	0.5051686487201776	0.5539027240403281	0.5010251464960778	0.5363627111164752	0.0	0.5201570700360519	0.531305235786287	0.44643758551682927	0.5068743815825179	0.5338606008505449	0.5111227606626286	0.6370665215436486	0.44315884901293773	0.5035331552199339	0.5822852474077427	0.6788287049084081	0.49957648103523294	0.5831144902404902	0.39362851198640647	0.48721845355932075	0.4853194753141507	0.6013310354653785	0.6006254740458257
