	e100	e101	e102	e103	e104	e105	e106	e107	e108	e109	e110	e111	e112	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97	e98	e99
e71	0.36144705281174994	0.32617977853625	0.30670238392825006	0.36884457752225003	0.38045539569049996	0.359019859029	0.42337023889925	0.41980531610200006	0.39583317066925006	0.40090666486875004	0.36628727859024995	0.371290876816	0.375126249167	0.14705421469799998	0.22440006500625	0.24581138706725	0.23242810588925	0.235903910785	0.19445844798875	0.10338368363424999	0.0	0.11503840959125	0.19446580938675	0.12879702694124998	0.16199333725475001	0.21800194899449998	0.22526833311674999	0.14797831613649998	0.18752945269474997	0.112552242515	0.31109170239875	0.25386549573025	0.17928775754575	0.14852539747025	0.233650865054	0.19417304994175003	0.24469499074499998	0.17862059337275	0.30308256282824997	0.25323257721725	0.24227169386775002	0.12316635306200001	0.26035531148975	0.29258092363575	0.16069751440274999	0.24242058842574996	0.18137058406025	0.258628643335	0.33885915088675
e72	0.387790842396	0.368409884272	0.358494450663	0.3927070051205	0.40388006650624997	0.39742021553875	0.437863251669	0.45262780062124996	0.439961266321	0.41890617378600004	0.402979078878	0.38369617324724997	0.38981323251375	0.09241072792024999	0.17425892885300004	0.31087987030700004	0.282129967312	0.27057990287725	0.2085239550725	0.1192179570705	0.11503840959125	0.0	0.22411555859599996	0.1806916423635	0.2038881984805	0.26598329467474996	0.275886698869	0.19137650711625	0.217110657766	0.11020682272974998	0.34362710349650005	0.29626676681249997	0.21179791576999998	0.10347157274700002	0.27125172921325	0.22146631802	0.27785491019025	0.11930867628749998	0.337501280342	0.2890369119705	0.2762476048905	0.10402118530025001	0.2879805186995	0.3183548299505	0.200423080004	0.271489809828	0.22020825784349998	0.31102016342775	0.3840247591955
e73	0.26043594789400004	0.21011854347950001	0.23180275455350002	0.28976926693899996	0.33563175838974996	0.32202964897875	0.4674431603645	0.34249074952674996	0.418410197805	0.450401145824	0.31708579699300005	0.39521221235325	0.39819934078525004	0.23091722098175	0.37341410917400003	0.1888188552995	0.21484281552349999	0.21711376275324998	0.1956126559395	0.121898973001	0.19446580938675	0.22411555859599996	0.0	0.138657616062	0.09270857154349998	0.12883461792625	0.16580508338049998	0.12342199999775	0.1981862056595	0.20672635544975	0.293462163524	0.2042153136795	0.20321702734049998	0.26912720869699996	0.25228793980225	0.1830985823715	0.22161686096324995	0.2842934542495	0.27551591135	0.2258119823575	0.2439741594705	0.26567645147875	0.179426373587	0.255743813627	0.22951062422400004	0.20418048225799998	0.155317900763	0.20422063244774996	0.28494792735150004
e74	0.349423499026	0.29259341747150003	0.3016241843465	0.380513873856	0.35952521251525005	0.36048956529225	0.4460336322155	0.42066444380525003	0.41482196852950004	0.42389725302400005	0.37110125359300006	0.36929547015175	0.38700651404724995	0.17203831194975	0.319653128407	0.16073101242499999	0.1681295952405	0.18923825899225	0.1650937904195	0.111805098753	0.12879702694124998	0.1806916423635	0.138657616062	0.0	0.07073981243699999	0.13284578763875	0.138377890903	0.08310331052175	0.1346521387095	0.16278641457874998	0.2566520277145	0.193204361602	0.166756975161	0.2092741625745	0.18828074758325	0.17225420614800002	0.22468189776775002	0.2313559057985	0.257843199328	0.21586982645349997	0.19770621771799995	0.19905891988225	0.21535102389000002	0.24639960483200002	0.1928800884675	0.19926316086999998	0.1465818512575	0.24694528027374998	0.356286392923
e75	0.3086473334295	0.25452556068199994	0.2638892509625	0.337731097456	0.33185787416975	0.33313162137525	0.446017410002	0.38638604389724995	0.413757803012	0.42667401804250005	0.34145975825099995	0.36700566384725	0.37542546076475	0.20810311553225	0.35227327065200004	0.1390924124255	0.1767594651705	0.19198091257074998	0.1707680595735	0.11684394778650001	0.16199333725475001	0.2038881984805	0.09270857154349998	0.07073981243699999	0.0	0.10737976555374998	0.12909431354099998	0.08693847336124999	0.141659909222	0.18301852904825	0.25960918796800003	0.18227193378049997	0.177018948722	0.24703877542150005	0.20151750152425	0.169131723137	0.21901028676524997	0.26556854357000004	0.25534389566300003	0.21371022928449998	0.21093035398499999	0.23966293293475002	0.2027275320785	0.24218170686049997	0.20060622801750003	0.19250569587449998	0.1443594681765	0.20986578619075003	0.32154053007149996
e76	0.30192531577375	0.23484850561524998	0.26348260837675	0.33283919669374995	0.3283017335485	0.3179505456605	0.45711163660425	0.3751522933785	0.41879357126125005	0.43282025543124997	0.32824194501775	0.379175824954	0.3867422205195	0.26903782377249996	0.41221235717774996	0.11333592566925	0.14991617880875	0.175495201182	0.16922352134975	0.17663805142575	0.21800194899449998	0.26598329467474996	0.12883461792625	0.13284578763875	0.10737976555374998	0.0	0.09990017891575	0.12047149092849999	0.17374360498924998	0.23991235709550002	0.25840352611775	0.15627733262975002	0.21455084930274998	0.30345055633324997	0.193149657635	0.20738839784525	0.207716924823	0.31993463157525	0.22229010188425	0.20372397838225	0.19924336317775002	0.29171831009050003	0.17994646949375	0.21508378824774999	0.23193567111125	0.18109459754975002	0.14894694592425	0.20391876447900004	0.32245816150624995
e77	0.300526384457	0.2416917512335	0.2724899595595	0.36155401620850003	0.29765848297474995	0.30421436234275	0.441953646857	0.37363659803574995	0.41628958980600006	0.4162376546165	0.31639108026599994	0.35299558285325006	0.36653253930575	0.27993179168675003	0.4242982124175	0.1182748674435	0.13130790754300004	0.12345169702674999	0.15732649683049998	0.19462097413950002	0.22526833311674999	0.275886698869	0.16580508338049998	0.138377890903	0.12909431354099998	0.09990017891575	0.0	0.13325828099275	0.1394620126145	0.22788692667425	0.21554384275400001	0.1070441284645	0.17060037577450002	0.31302640758	0.15345267903275	0.17050548046899996	0.16312271633325	0.33239811374100003	0.17935773546150002	0.1454069192825	0.1955017775245	0.29668546040275	0.1574678600465	0.176236034362	0.213512853449	0.136371809463	0.14374066179400002	0.22092823364725	0.34022784067000006
e78	0.32590807011275	0.26343698220024997	0.28070455381225	0.35393393124875	0.333362750967	0.33214370012750005	0.43027889363474997	0.38993036837649997	0.39704172205625	0.40832578459924995	0.34062044288775	0.35213951834	0.3681780059545	0.18917592044300002	0.33301012370475	0.15137426713575	0.15848804898225002	0.176151001938	0.14491443566124998	0.12150360784874999	0.14797831613649998	0.19137650711625	0.12342199999775	0.08310331052175	0.08693847336124999	0.12047149092849999	0.13325828099275	0.0	0.15443478913725	0.17186110170700003	0.28577028873575006	0.17508164305175	0.16452894086175	0.23218054155275	0.19427346333700002	0.16763962886775002	0.20353798359099998	0.24099299695424997	0.24305595558775	0.19984003035825	0.19357612088025	0.22562165183900001	0.19538514943625	0.22515885559524998	0.19736719216575002	0.18289302186525	0.11837409873425	0.21920104816949998	0.33587320608325
e79	0.3463316471905	0.299791186421	0.29961248682799996	0.3962006756015	0.31373940813225	0.32760650845475	0.401364530734	0.40870127772975	0.406998308008	0.3770843974485	0.3425268685835	0.30983276216825	0.34166059228074996	0.23412535152275	0.3571862578785	0.19962946816149996	0.164239910785	0.14453959314475	0.1504197710265	0.188601456646	0.18752945269474997	0.217110657766	0.1981862056595	0.1346521387095	0.141659909222	0.17374360498924998	0.1394620126145	0.15443478913725	0.0	0.17753958048325	0.20595381888500003	0.1531347109345	0.10660263556300001	0.24593980899100001	0.14026001053025	0.1384361923015	0.19969105507775	0.2726543365885	0.214714289623	0.18600171430849996	0.18788485483499998	0.22127655049675	0.217232457705	0.2203015405305	0.150918844947	0.16369465156950003	0.16496118007750002	0.25526485197225	0.36348971038949995
e80	0.32506953515174997	0.31384788128525	0.30071058031775	0.36962417657675	0.342623083083	0.34599955020250006	0.41675493856225	0.412378387832	0.4089832299867501	0.39180008426775	0.35425678295325	0.338590745364	0.3432356216845	0.137434741625	0.23223645529275	0.27737514924475	0.24411297271375001	0.21917622659400002	0.17619480123775003	0.11204347656824999	0.112552242515	0.11020682272974998	0.20672635544975	0.16278641457874998	0.18301852904825	0.23991235709550002	0.22788692667425	0.17186110170700003	0.17753958048325	0.0	0.30023569268075	0.22867644857375	0.16476237930925003	0.15135785427225001	0.2285101497495	0.16531094267625002	0.22562725492950003	0.16017835669075	0.28752455672625	0.23677393794774998	0.25347644803325003	0.144698407377	0.23968617263874997	0.26505435834875	0.18319896205675	0.21543450801325	0.16988717328225	0.2668533923815	0.34425102208525005
e81	0.357802161384	0.314579667986	0.319394382757	0.408144423966	0.34550814483125003	0.35774256651724995	0.4711269085855	0.42333996024475	0.4663461093245	0.44694825972849994	0.373661759843	0.38558161637625	0.40395488084424996	0.36265352895675	0.48121206484699997	0.24917510258999997	0.203508269089	0.19560474295575	0.266129442905	0.301569343253	0.31109170239875	0.34362710349650005	0.293462163524	0.2566520277145	0.25960918796800003	0.25840352611775	0.21554384275400001	0.28577028873575006	0.20595381888500003	0.30023569268075	0.0	0.21672553504349998	0.2245318795235	0.36173651918	0.20540094475325	0.24096078615299998	0.27320961881975	0.40673276023899996	0.22330628923400003	0.2429745666635	0.24432133869800002	0.33753718333525007	0.264482784479	0.24953499226950002	0.236519798129	0.2228169337605	0.2789055308395	0.29827168860225	0.3827897067515001
e82	0.2981083928635	0.24587421516749997	0.27779130229300003	0.373548376975	0.28162914579575	0.30015870624924995	0.43097149726	0.36379426509974994	0.418065968411	0.40383625846	0.30410056618750003	0.33707116807925	0.35450709727874996	0.30317624540575006	0.43972385294499994	0.16476323361150003	0.15819694724	0.10678690637275001	0.1515322910465	0.232595350883	0.25386549573025	0.29626676681249997	0.2042153136795	0.193204361602	0.18227193378049997	0.15627733262975002	0.1070441284645	0.17508164305175	0.1531347109345	0.22867644857375	0.21672553504349998	0.0	0.13981561121699998	0.3257160949985	0.12767125960525	0.14376329846299998	0.14287531977574996	0.34420637056750003	0.12901419979950002	0.112293128736	0.20967082222550001	0.29995077246225005	0.13929528829750001	0.1286826861725	0.218165125982	0.09317676484250001	0.14742219456550001	0.23425649394175002	0.3464274526605
e83	0.334740096631	0.299923244147	0.30942471141699995	0.39758767167799997	0.32532959878425	0.33663791421125	0.4290399073115	0.41129860836225	0.43037912821300006	0.40315411013150004	0.34580153521699997	0.33622569557274995	0.36373908527575	0.23487928581275	0.3487631602155	0.243836685352	0.196354020976	0.13507563393475	0.14079084250399998	0.19449317001750002	0.17928775754575	0.21179791576999998	0.20321702734049998	0.166756975161	0.177018948722	0.21455084930274998	0.17060037577450002	0.16452894086175	0.10660263556300001	0.16476237930925003	0.2245318795235	0.13981561121699998	0.0	0.24328010975099998	0.13576547139425	0.0918012954315	0.15403256185175002	0.2586246323405	0.185618707113	0.15241285103399999	0.211490330628	0.20477207635275002	0.18515626234000002	0.17963467642049996	0.1360615805715	0.13346520734400003	0.1439615978245	0.26885763916575	0.3748518720330001
