	e72	e73	e75	e76	e77	e78	e80	e81	e82	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_9068b9ac8bc2c8ea786d4c2205ce9cd2	2.60545905707196	4.95283018867925	3.29588014981273	1.33366884750881	0	0	0	0	0	0.686760778328882	0.299513290902284	0	0	0	0	0	0	0.385802469135802	0.452488687782805	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_leucothites;ASV_eadbf9a7886d5ce057f6d6e8f4fdea03	0	0	0	0	0	0	0	0	0	0	0	13.8495786293528	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Unclassified;ASV_572cbf757c5a04f36440181372183a5e	0	0	0	0.125817815802718	0.165016501650165	0	0	0	0	0.476917207172835	11.4189442156496	0	0.58503969912244	0	0	0	0	0.462962962962963	0	0.0949817951559284
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Unclassified;ASV_d50cbb9b62f56de18d9b1f70bd0f62b9	0.0930521091811414	0.235849056603774	0	0.327126321087066	0.825082508250825	0	0.499762018086625	0.642054574638844	0.0737100737100737	0.11446012972148	0.873580431798328	1.11305453967244	1.29544504805683	1.53500140567894	0.976230899830221	0.811808118081181	0.736196319018405	0.540123456790123	0.844645550527903	1.75716321038468
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Unclassified;ASV_89b14d9228335d517d3b88aa1deed01e	0	0	0	0.830397584297937	1.54015401540154	1.95578231292517	0.404569252736792	0.738362760834671	0.835380835380835	0.743990843189622	0	0	0.654687282351302	0	0.594227504244482	0.738007380073801	1.40546569994423	0	1.17647058823529	0.981478549944594
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Minutisphaerales;f__Minutisphaeraceae;g__Minutisphaera;s__Minutisphaera_aspera;ASV_2e25896bb21542a6b68ec6279075df9e	4.90074441687345	0	3.97003745318352	0	0.275027502750275	0	0.511661113755355	0	0	1.88859214040443	0	0	0	0	0	0	0	0.192901234567901	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_destructans;ASV_61281144b0d5d8ea8075091b9bb7d42b	0	0	0	0	0	0	1.02332222751071	0	0	0	6.85136652938974	0	0	0.208040483553556	0.212224108658744	0	0	0	0	3.15022953933829
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Unclassified;ASV_6e3f3e3cc4ae82a8a4b59b521721d4cd	0	0	0	0	0	0	0	11.0754414125201	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Unclassified;s__Unclassified;ASV_af16b3f438f61523e0390c9b0edbc0a4	1.24069478908189	1.12028301886792	0.898876404494382	4.55460493205838	1.26512651265127	0	0	0	0	0	0.424310495444902	0	0	0.264267641270734	0.403225806451613	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Unclassified;s__Unclassified;ASV_643ffd2e2e8b1dce6e6c944797693123	0.403225806451613	0.648584905660377	1.49812734082397	0.452944136889784	2.14521452145215	1.10544217687075	0.58305568776773	0	1.37592137592138	0.305227012590614	0	0.0477023374145333	0.306449366206993	0.292381220129322	0	0.14760147601476	0	0	0	0.617381668513535
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Unclassified;ASV_82f4f462a58ea9e5af42f9f9480482c6	0	1.17924528301887	0	0.880724710619024	0	0	0.2855782960495	2.53611556982343	0	0.152613506295307	0.486709097716211	0.540626490698044	0	0.455439977509137	0.360780984719864	0	0.290016731734523	0.192901234567901	1.29713423831071	0.33243628304575
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_tricincta;ASV_c7381f9645b8a8ea05b6e431e20ed756	0.806451612903226	0	2.17228464419476	1.05686965274283	0	3.2312925170068	1.04712041884817	0	0	0.0572300648607402	0	0	0	0	0.275891341256367	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Auricularia;s__Unclassified;ASV_0757485f1f3ee82b13f13751613c911c	0	0	5.54307116104869	3.01962757926522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Unclassified;ASV_28f7f440f4da9002dbaead787f9ad5c7	1.79900744416873	2.18160377358491	0	0.704579768495219	0	0.170068027210884	0.345073774393146	0.128410914927769	0	0.228920259442961	0.0249594409085237	0.842741294323422	0.571110182476668	0	0.106112054329372	0	0.234244283324038	0	0.0904977375565611	0.918157353173975
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea;ASV_0da0bba2f77c61f1788e621694269c70	0.930521091811414	0	0	0.176144942123805	0	0	2.10613993336506	0	0	0	0.424310495444902	2.7190332326284	0	0.320494798987911	0	0	0	0	1.47812971342383	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica;ASV_5ec44fd87db3ec8a9a2baceb657f5a5f	0	0.17688679245283	0	0.125817815802718	0	0.850340136054422	0.0832936696811042	0.642054574638844	0	0.095383441434567	2.77049794084613	0.254412466210844	0	0.567894292943492	0.382003395585739	0.0984009840098401	0.435025097601785	0.925925925925926	0.150829562594268	0.522399873357607
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__Unclassified;s__Unclassified;ASV_4530f18175f87bd3e4bd5970e26b78ce	0	0	0	0	0	0	0	0	0.147420147420147	0	0	0.2862140244872	0	0	2.44057724957555	2.7060270602706	0.256553262688232	0	0.211161387631976	1.88380560392591
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_5697bb7ca145e715d6d130fd7caad82f	0	6.89858490566038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena;s__Unclassified;ASV_822d0ea0a0339016cba2e48840b04f68	0	0	0	0	0	0	0	0	6.60933660933661	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Unclassified;s__Unclassified;ASV_5a170f19a4b222330f19c52272ac888b	0	0	0	0	0	0	1.20180866254165	0	0	0	3.86871334082117	0	0	0.927748102333427	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_destructans;ASV_12091f8f1135cae1efd460db3cf1a568	0	0	0	0.301962757926522	0.99009900990099	0	0.72584483579248	0	0	0.286150324303701	0	0.190809349658133	0.334308399498537	0.17430418892325	0	0	2.34244283324038	0	0	0.585721070128225
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Unclassified;ASV_5fb35bc556aab7617382fde9dbbefe05	0	1.70990566037736	0	0.553598389531958	0	0	0.594954783436459	0.930979133226324	0	0	1.17309372270061	0	0	0	0	0.615006150061501	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_takashimae;ASV_e0ad6bd324a9c93e0676a2d24a2b2684	0.248138957816377	0	0.449438202247191	0.503271263210871	0.88008800880088	1.02040816326531	0.368871965730604	0	1.25307125307125	0	0	0	0	0	0.382003395585739	0	0	0.347222222222222	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Minutisphaerales;f__Minutisphaeraceae;g__Minutisphaera;s__Minutisphaera_aspera;ASV_7476720be61ea093e92c0a593d164ae4	5.21091811414392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Unclassified;ASV_cf759acc77b732b0c6857cfe10aa9140	0	3.5377358490566	0	1.58530447911424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_destructans;ASV_827b6b2cb3d7cb886378a7715903c9dc	0	0	0	0	0	0	2.26082817705854	0	0	0	1.73468114314239	0	0	0.309249367444476	0	0	0	0	0	0.427418078201678
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea;ASV_eee9d6b1c945dd1f592ac4a83975ab56	0	0	0	0	1.1001100110011	0	0	0	0	0	0	0	1.2118679481822	0	0.403225806451613	0	0	1.04166666666667	0	0.965648250751939
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terricola;ASV_96f824b58826e49fb3b9ac008021bba0	0.806451612903226	0	0	0.125817815802718	0.385038503850385	0	0.416468348405521	0	0.294840294840295	0	0	0.0954046748290666	0	0.0674725892606129	1.14601018675722	0.2460024600246	0	0	0.180995475113122	0.379927180623714
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_tricincta;ASV_3d7027c0ad4c2e13e7ef84630558b9d7	0	1.82783018867925	0	0	0	0	0	0	0	0	0	0.922245190014311	0	0.163058757379814	0	0	0.0334634690462911	1.00308641975309	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Unclassified;ASV_194de12a6bb80e90b5217fdfc7afae5d	0	0	0	0	0	0	0.0356972870061875	0	0.319410319410319	0	0	0.127206233105422	0.153224683103496	3.05875737981445	0	0	0.0780814277746793	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_1e7060c943989f671a87d34a519e39f2	3.47394540942928	0	0	0.176144942123805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_8086a83f5fe63cdecf7329abd664f1b5	0	0	0	0	0	0	0	3.59550561797753	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum;ASV_eed185228e25702b0bc4aae7b4bc5c33	0	0	0	0	0	0	0.0475963826749167	0	1.52334152334152	0.801220908050362	0	0	0	0	0	0	0	0.925925925925926	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Heydenia;s__Heydenia_alpina;ASV_5dcaecdb7cbba7f4e254d6491284c231	0.527295285359802	0	0	0	0	1.36054421768707	0	0	0	0	0.524148259078997	0	0	0.134945178521226	0	0	0.11154489682097	0	0	0.569890770935571
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani;ASV_3fa48cd67b1ccb895e26eac12e63f209	0.0620347394540943	0.412735849056604	0	0	0.22002200220022	0	0.130890052356021	0.321027287319422	0.147420147420147	0.343380389164441	0	0.477023374145333	0	0.253022209727298	0	0.17220172201722	0.0892359174567764	0.270061728395062	0	0.189963590311857
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Unclassified;ASV_3d07f18d0384f69da474b4fa79b6412d	0	0	0	0	0	0	0.118990956687292	0	0	0.133536818008394	0	0	0	0	0	0	0	2.77777777777778	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans;ASV_bc79e9adb8213b242993aa638e60d4b9	0	0	0	0	0	0	0.0832936696811042	0	0.294840294840295	0	0	0	0	0	0	0	0	2.31481481481481	0.301659125188537	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina;ASV_f9375f32e15e56872f70e229507f5946	0	0	0	0	0	0	2.76059019514517	0	0	0	0	0	0	0.0730953050323306	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Unclassified;ASV_d37ad79f04cac986f9d526ecb3d71cb2	2.14019851116625	0	0	0	0	0	0.14278914802475	0	0.171990171990172	0	0	0	0	0	0.0636672325976231	0.04920049200492	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae;g__Phaeoacremonium;s__Unclassified;ASV_9347fb46df96378c10d73dd79290f1fe	0	0	0	0	0	0	0	0	0.0491400491400491	0	0	2.32151375417395	0.0835770998746344	0	0.0424448217317487	0	0	0	0	0
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_8a537ba1184e01915e0ba012203ad604	0	0	0	0	0.275027502750275	2.2108843537415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Unclassified;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_f1078f4860e24f217f840713806114ad	0.682382133995037	0	0.674157303370786	0.377453447408153	0.715071507150715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum;ASV_7c0758489abdb39bde5dcc79b490f433	0	0	0.374531835205993	0	0	0	0	0	0	0	0	0.349817141039911	0.34823791614431	0.607253303345516	0.254668930390492	0.0738007380073801	0.0892359174567764	0.347222222222222	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_randhawae;ASV_bf43dd44c5042f22e4e7b369909ebc31	0	0	0	0	0.22002200220022	0	0	0	0.147420147420147	0	0.461749656807687	0	0.445744532664716	0	0	0	0	0	1.14630467571644	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Unclassified;ASV_c71fd084b28bcd732bd36bb8d07bd8c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32277526395173	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Unclassified;ASV_a5b4c0a2cda6ff74a8ad822e25aeedb0	0	0	0	0	0	0	0.535459305092813	0	0	0	0	1.38336778502147	0	0.320494798987911	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Unclassified;ASV_a25dbf90bb028cbd1fc0ca07971dbb28	0	0	0	0	0	0	0	0	0	0	1.90939722950206	0	0	0.196795052010121	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Unclassified;g__Unclassified;s__Unclassified;ASV_35f98935cc546f69d20962fc1c1bb5e8	0	0	1.19850187265918	0	0	0	0.0713945740123751	0	0.786240786240786	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__Oliveonia_pauxilla;ASV_5b4dbb786a366e940e7eae12a1bf79c1	0	0	1.64794007490637	0	0.385038503850385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_1d655577910c91826b2526caa6b979ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101208883890919	0	0	0	0	0	1.91546620231122
k__Fungi;p__Basidiomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_7f35cf5db598bb0cbaebab60c6ca7201	0	0	0	0	0	0	0	0	0	0	0	0	1.44866973116033	0	0.212224108658744	0	0	0	0.211161387631976	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Unclassified;ASV_7f59cc3e062a54f92eb0ef96836fdb5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Paurocotylis;s__Unclassified;ASV_0cb9fe4a4be8b3be52ca0a4fd4018c32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501543209876543	0.874811463046757	0.348266582238404
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiales_fam_Incertae_sedis;g__Mrakiella;s__Unclassified;ASV_1a4c84db8e0ddda0a611814bc22b1c68	0	0	0	0	0	0	0.0951927653498334	0	1.35135135135135	0	0	0	0	0	0	0	0	0	0.271493212669683	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_macrospinosa;ASV_f24da319ad527c76a2615b1024d2f623	0	0.117924528301887	0	0	0	0	0	0	0	0	0	0	0.0557180665830896	0.47230812482429	0	0.541205412054121	0	0.192901234567901	0	0.253284787082476
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified;ASV_122b4db8c58897f894ffabe50c375d12	0	0	0	0	0	0	0	0	0.0737100737100737	0	1.29789092724323	0	0	0.118077031206073	0	0.0738007380073801	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina;ASV_dca27e5914890fc04e460b8bae4689bf	0	0	0	0	0	0	1.54688243693479	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis;s__Unclassified;ASV_37c0c3b47bfa80d95a027bf08866ab01	0	0	0	0	0	0	0.2855782960495	0	0.171990171990172	0.400610454025181	0	0	0	0	0	0	0	0	0.542986425339366	0
