	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia	0.00822179103495906	0.0132622476857378	0	0.033722263438322	0.099304865938431	0.0885347498893316	0.0176597322784587	0	0	0.0173201411591504	0	0	0.103416810301125	0.0539342002756637	0	0	0	0.158116654954322	0.020995800839832	0.056435399104088	0	0	0	0.0238504102270559	0	0.0829406220546654	0.0396283739157237	0	0	0.0197113383998774	0.0256495754995255	0.0887772557001494	0.0791380045047787	0.0246264981119685
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299634445975909	0	0	0.0613727027856388	0	0.140971805638872	0.10228916087616	0	0.0462225874377279	0.100781053162006	0	0.0395961195802811	0	0.0836599004887499	0.0400288207509407	0	0.0481832716441446	0.176982070946726	0	0.063919157484629	0
D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira	0	0	0	0	0	0.0265604249667995	0	0	0	0	0	0	0.0344722701003751	0.0359561335171091	0.038604076590488	0.0481768852375881	0.12615500017048	0.0225880935649031	0.0539892021595681	0.0881803111001376	0	0.0205433721945457	0.0293944738389183	0	0.0106604937331526	0.0301602262016965	0.0484346792303289	0	0	0.0328522306664623	0.0820786415984815	0.0346447827122534	0.0334814634443295	0.032835330815958
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria	0	0.00795734861144267	0	0	0.121372613924749	0	0	0	0	0	0	0	0.0202778059413971	0.0239707556780728	0.100370599135269	0.0583193873928698	0	0	0	0.056435399104088	0.0337533753375338	0	0	0	0	0	0.0264189159438158	0.116083580177728	0	0	0.11029317464796	0.00433059783903168	0.0578316186765691	0.0656706616319159
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae	0	0	0.0338023408121012	0.0269778107506576	0	0.0265604249667995	0	0.0104066935853141	0	0	0	0	0	0.0239707556780728	0	0	0.0170479729960108	0	0.0389922015596881	0.0317449119960495	0	0.118124390118638	0.0335936843873352	0.0238504102270559	0.0213209874663052	0	0.0440315265730263	0	0	0.0328522306664623	0.0615589811988612	0	0.0547878492725391	0.016417665407979
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17	0	0	0	0	0.286880723822134	0	0	0	0	0	0	0	0	0.0239707556780728	0	0.0228206298493838	0	0.0276076699126594	0.0599880023995201	0.042326549328066	0	0	0	0	0	0	0	0	0	0	0	0.012991793517095	0.0152188470201498	0
D_0__Bacteria;D_1__FBP;D_2__Unclassified	0	0	0.0253517556090759	0	0	0.0354138999557326	0	0.0124880323023769	0	0	0	0	0.0121666835648383	0	0	0	0	0.0100391526955125	0.00899820035992801	0.0176360622200275	0	0	0	0	0	0.0226201696512724	0.0132094579719079	0	0	0	0.0128247877497627	0	0.0913130821208985	0.0287309144639632
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae	0	0	0	0	0	0	0.0105958393670752	0	0	0	0.0231588698471515	0	0.028388928317956	0	0	0	0	0.04015661078205	0.0599880023995201	0.0705442488801101	0	0	0	0	0	0	0	0	0	0	0.0205196603996204	0	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0456412596987677	0	0	0.0569886022795441	0.063489823992099	0	0	0	0	0	0.0414703110273327	0	0	0	0	0.0333444481493831	0	0	0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria	0	0	0.198588752271095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01499700059988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia	0	0	0	0	0	0.0265604249667995	0	0.022894725887691	0	0	0	0	0	0.0209744112183137	0	0	0	0	0	0	0	0	0	0	0	0	0.0484346792303289	0	0	0.0175211896887799	0.0333444481493831	0	0	0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia	0	0	0	0.0539556215013152	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100391526955125	0	0	0.015001500150015	0	0	0.00954016409082236	0	0	0.0308220686011184	0	0	0	0	0	0.0182626164241797	0.0123132490559842
D_0__Bacteria;D_1__Spirochaetes;D_2__Leptospirae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00898903337927728	0.0180152357422277	0.0126781276941021	0	0	0.023995200959808	0	0	0.0256792152431822	0	0	0	0	0.0264189159438158	0	0	0.00876059484438993	0	0.0173223913561267	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488984970146181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0359094056993357	0	0.0273939246362696	0
D_0__Bacteria;D_1__Latescibacteria;D_2__Unclassified	0	0	0	0	0	0	0.0105958393670752	0	0	0	0	0	0	0	0	0.0126781276941021	0	0.0125489408693906	0	0	0	0	0	0	0	0	0	0	0	0	0.0487341934490984	0.0216529891951584	0	0
D_0__Bacteria;D_1__Unclassified;D_2__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.00405556118827943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0730504656967188	0
D_0__Bacteria;D_1__Rokubacteria;D_2__NC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02999400119976	0.021163274664033	0	0	0.0125976316452507	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190	0	0	0.00845058520302531	0	0	0	0	0	0	0	0	0	0	0	0	0.0101425021552817	0.00681918919840431	0	0	0.014108849776022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016417665407979
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131408922665849	0.0333444481493831	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00772081531809759	0	0	0	0.023995200959808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123132490559842
D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246904871080385	0	0	0	0	0	0	0	0	0	0	0.0051299150999051	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278918809270247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__P2-11E	0	0	0	0	0.011033873993159	0	0	0	0	0	0	0	0	0	0.0128680255301627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225880935649031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128247877497627	0	0	0
