	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83	e84	e85	e86	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales	0	0	0	0.128144601065624	0.10482180293501	0.16821602478973	0	0.0749281938142613	0.0695867321297406	0	0.0555812876331635	0.189109246957281	0.0547500760417723	0	0	0.0405700086211268	0.0477343243888302	0	0.0449910017996401	0.151670135092237	0.03000300030003	0.128396076215911	0.0335936843873352	0.248044266361381	0.0213209874663052	0	0.0924662058033552	0	0	0.0350423793775597	0.0589940236489086	0.0931078535391811	0.133925853777318	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales	0.00822179103495906	0	0.0760552668272278	0.0607000741889796	0	0	0.0423833574683008	0.0374640969071307	0.0251285421579619	0.0584554764121328	0.032422417786012	0.0581874606022402	0.0730001013890297	0.0359561335171091	0.115812229771464	0.174958162178609	0.044324729789628	0.105411103302881	0.137972405518896	0.0458537617720715	0.0862586258625863	0	0.0167968421936676	0.0381606563632894	0.0182751321139759	0.158341187558907	0	0.0340244976382996	0	0.0109507435554874	0.0538641085490035	0.0216529891951584	0.0578316186765691	0.119028074207848
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JG36-TzT-191	0.0180879402769099	0	0.194363459669582	0	0.270329912832395	0	0	0.114473629438455	0.0908493447249391	0	0	0	0.0648889790124709	0	0	0.053248136315229	0.132974189368884	0	0.026994601079784	0.0387993368840605	0	0	0	0	0	0	0.0748535951741447	0.0220158514130174	0	0.0262817845331698	0.389873547592787	0.0476365762293485	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__R7C24	0	0	0.0633793890226898	0	0.165508109897385	0.159362549800797	0.0459153039239925	0.291387420388794	0.100514168631848	0.0389703176080885	0.111162575266327	0.0824322358531736	0.0628611984183311	0.0389524779768682	0	0.0126781276941021	0	0.0376468226081719	0	0.028217699552044	0.015001500150015	0.0821734887781829	0.0461913160325859	0	0	0	0	0	0	0	0	0.0108264945975792	0.0669629268886589	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales	0.0361758805538198	0	0.0802805594287404	0.0539556215013152	0	0	0	0	0	0.00866007057957522	0	0	0.35283382338031	0.0449451668963864	0.105517809347334	0	0	0	0	0	0	0	0.71806500377929	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Unclassified	0	0	0	0.0202333580629932	0	0	0	0	0	0	0.0463177396943029	0	0	0.116857433930605	0.0308832612723904	0.0431056341599473	0.0477343243888302	0	0.0629874025194961	0.275122570632429	0	0.133531919264547	0.163769211388259	0	0	0	0.035225221258421	0.0240172924505644	0	0.0788453535995094	0.218021391745967	0.054132472987896	0	0.032835330815958
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales	0	0	0.105632315037816	0	0.0717201809555335	0	0	0	0	0.0454653705427699	0	0	0.0770556625773091	0	0.0772081531809759	0.136923779096303	0.0681918919840431	0.0476859753036844	0.02999400119976	0.0705442488801101	0.045004500450045	0.102716860972729	0	0	0	0.139491046182846	0	0.0380273797133936	0	0.0547537177774371	0.0307794905994306	0.054132472987896	0.130882084373288	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales	0.00657743282796724	0	0.0718299742257151	0.0539556215013152	0	0	0.0671069826581429	0.0270574033218166	0.0463911547531604	0.0541254411223451	0.0277906438165818	0.0290937303011201	0.166278008719457	0.095883022712291	0.0257360510603253	0.0735331406257924	0	0.0276076699126594	0.0419916016796641	0.021163274664033	0	0.0256792152431822	0.0125976316452507	0.052470902499523	0	0.0904806786050895	0.0484346792303289	0	0	0.0503734203552421	0	0.0519671740683801	0.0913130821208985	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales	0.0180879402769099	0	0.0591540964211772	0	0	0	0	0	0	0.0627855117019204	0	0.0533385055520535	0.0324444895062354	0	0.275375746345481	0.0811400172422537	0	0.0326272462604156	0	0	0.0562556255625563	0	0	0	0.0487336856372691	0	0	0.16211672404131	0	0.0262817845331698	0.125682919947675	0.0151570924366109	0.0273939246362696	0.119028074207848
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales	0	0	0.0380276334136139	0.0741889795643084	0.11033873993159	0	0.0141277858227669	0.033301419473005	0	0.0433003528978761	0	0	0	0.0928866782525319	0.0488984970146181	0.0735331406257924	0.0306863513928194	0.0828230097379781	0.0539892021595681	0.049380974216077	0	0	0	0	0	0.2186616399623	0.035225221258421	0	0	0.0197113383998774	0.0589940236489086	0.0454712773098326	0.0213063858282097	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales	0	0.0106097981485902	0	0.0269778107506576	0	0	0	0.0520334679265704	0	0	0	0.0533385055520535	0.0405556118827943	0.0988793671720501	0	0.111567523708099	0.0579631081864366	0	0.0659868026394721	0.0881803111001376	0	0	0.0923826320651717	0.0763213127265789	0	0.056550424128181	0.132094579719079	0.0300216155632055	0	0.0328522306664623	0.0641239387488137	0	0.0517440798685092	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales	0	0	0	0	0.055169369965795	0	0	0	0	0.0129901058693628	0	0	0.0121666835648383	0.0239707556780728	0.0205888408482602	0.106496272630458	0.115926216372873	0	0.0749850029994001	0.0670170364361045	0.0187518751875188	0.0770376457295465	0.0923826320651717	0.0286204922724671	0.0411190472564458	0.0188501413760603	0	0.058041790088864	0	0.0284719332442673	0.184676943596583	0.0259835870341901	0	0.0697750779839107
