bacteria genus,factor,kw.ep,kw.eBH,glm.ep,glm.eBH
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__Conexibacter,root depth,0.749555979613726,0.903754821471969,0.719525181266152,0.88620788346281
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__Solirubrobacter,root depth,0.12279968209435,0.468751150435716,0.158772078975316,0.470560756346371
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__Unclassified,root depth,0.505644189191996,0.76281512186605,0.495678897465822,0.753080914992986
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Muribaculaceae;D_5__Unclassified,root depth,0.537189614344894,0.782666514574769,0.510672483756281,0.756825781671625
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidetes VC2.1 Bac22;D_4__Unclassified;D_5__Unclassified,root depth,0.61128194688715,0.828723084901342,0.560089991907224,0.796210337735007
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__37-13;D_5__Unclassified,root depth,0.378207754117804,0.691037331317979,0.428063484053814,0.712287563570538
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Chitinophaga,root depth,0.751579012499951,0.913339176610406,0.589749953941643,0.842464384969665
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Dinghuibacter,root depth,0.507213057875465,0.766613445687855,0.489498028361895,0.745745034761993
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Ferruginibacter,root depth,0.744707309612851,0.905565916851425,0.780687194426233,0.918230167797301
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavisolibacter,root depth,0.498226849308155,0.758404335496489,0.475122628175454,0.739566321757079
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavitalea,root depth,0.349947631985736,0.693217475212417,0.579476434387266,0.822843948450284
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Lacibacter,root depth,0.508165732807266,0.758165594627437,0.491433992878789,0.74528236795511
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella,root depth,0.330524576307066,0.684086369175554,0.373146790004104,0.715813590457597
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Parafilimonas,root depth,0.412223902705326,0.69886001492238,0.396651130763977,0.673854866709037
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Sediminibacterium,root depth,0.628210752047414,0.842581449558547,0.608712655854035,0.827208021078702
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Segetibacter,root depth,0.5187799742925,0.766103477272087,0.503224815967514,0.741213785236998
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,root depth,0.0613960399644282,0.412979242894977,0.148957780090788,0.508111971763819
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas,root depth,0.775578845852413,0.917195692364229,0.60320014773458,0.843291516662924
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Unclassified,root depth,0.624814909372218,0.856397756705791,0.343372333726697,0.692965045727662
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Unclassified,root depth,0.693729626863717,0.880523611228921,0.628582747677148,0.838132173135227
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Unclassified;D_5__Unclassified,root depth,0.38872099160519,0.682510740019249,0.398661220317179,0.676217455724319
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Unclassified,root depth,0.523114858913493,0.775640509673855,0.502161938313131,0.75223492462525
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cytophagaceae;D_5__Cytophaga,root depth,0.648171645612262,0.865997585570463,0.833967771843212,0.937515709559618
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Hymenobacteraceae;D_5__Adhaeribacter,root depth,0.216502493787634,0.548657187114251,0.183778662557556,0.485384587797751
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Hymenobacteraceae;D_5__Hymenobacter,root depth,0.214309191432141,0.565732689203255,0.237190590079096,0.567271548374718
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__Chryseolinea,root depth,0.363589045266437,0.704248501805994,0.627875804641412,0.844441392680681
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__Ohtaekwangia,root depth,0.0249676560627124,0.329406954730624,0.121307314056964,0.475534296513615
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__Unclassified,root depth,0.190003777718273,0.56597922557927,0.787656959930199,0.922028625118018
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Dyadobacter,root depth,0.173984345388577,0.551597454118229,0.040982424307101,0.32007865281185
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae;D_5__Unclassified,root depth,0.517218872731455,0.768091355248501,0.493044961927649,0.749681627358565
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Unclassified;D_5__Unclassified,root depth,0.630790295262681,0.850844110078084,0.418662680089829,0.715877276358625
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola,root depth,0.596592158476856,0.830313813947855,0.584313463422099,0.815215649078994
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium,root depth,0.827426290918835,0.938914765700319,0.422933273885883,0.749595017475933
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__Unclassified,root depth,0.498483397740066,0.754794769028428,0.470553507533562,0.731649774002457
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium,root depth,0.505043503994619,0.753357256115313,0.459613484622011,0.716658507003328
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__AKYH767;D_5__Unclassified,root depth,0.511588819636278,0.754174491400487,0.48384288625013,0.728901734783899
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__env.OPS 17;D_5__Unclassified,root depth,0.850706099072455,0.946730503867522,0.732924184287176,0.897226897664886
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__KD3-93;D_5__Unclassified,root depth,0.179232151444653,0.544354353463065,0.29638134132356,0.620717596780283
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__NS11-12 marine group;D_5__Unclassified,root depth,0.376380830732414,0.682810836720806,0.42169347838753,0.698683656850396
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Mucilaginibacter,root depth,0.282045035620042,0.648139313853417,0.386395221573468,0.710790745868405
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Pedobacter,root depth,0.761990886197701,0.916027293290341,0.517521057875712,0.794373133240952
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Unclassified,root depth,0.551608801050738,0.789562405425374,0.551821945142547,0.781846522292557
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__SJA-28;D_4__Unclassified;D_5__Unclassified,root depth,0.458656972403901,0.738686415078068,0.451000946526113,0.722857831907381
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6;D_5__Unclassified,root depth,0.508186238325299,0.764436958711799,0.489726672854416,0.745579344244204
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__Neochlamydia,root depth,0.485914078180638,0.746587042492845,0.460137985503575,0.72585686190923
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__Unclassified,root depth,0.427148291077847,0.708167637584203,0.417024154377764,0.682861377622261
